chroma_freqs,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,genre
0.4047847,1070.1066149971296,1596.4128721770285,2184.7457991951856,0.03330886262567672,-199.5442,150.09091,5.6626782,26.85908,1.7713993,14.234031,-4.8320065,9.286495,-0.75918645,8.137607,-3.200653,6.079319,-2.4801738,-1.0793047,-2.8707886,0.7808734,-3.319596,0.6369652,-0.61912113,-3.407449,blues
0.26319388,1379.1893819362376,2004.2106632641949,3016.513649216937,0.039366118039443156,-206.93811,117.79184,23.264994,28.300045,-1.1022832,18.867184,-21.971611,17.848024,-25.590239,2.135104,-17.777296,-8.010592,-17.620142,-8.120075,-8.628885,-15.540495,-15.332039,-9.656509,-10.089768,-17.82688,blues
0.42729118,2314.9277620661674,2261.8118749173873,5036.4546702798725,0.11795032144238206,-19.850817,98.88888,-24.476202,49.585487,-16.199245,30.19863,-18.027075,27.558344,-11.408849,14.873733,-8.918733,11.671141,-10.894309,9.30943,-5.840201,9.251258,-4.0493245,3.2565682,-3.465543,2.3794796,blues
0.37760663,570.0403547660414,995.7160540010002,927.6513898455627,0.02169698315448569,-350.43466,169.54,31.81131,16.683825,28.706919,19.251598,7.864568,10.03366,4.7315707,2.913109,3.9220588,1.8254834,-5.9688053,-5.2581644,-0.22838105,-1.7814522,-3.7166302,0.17809331,2.066088,-2.8941622,blues
0.40093604,1945.5331078931836,2081.878471910416,4174.593627646462,0.08579060022718484,-82.99972,107.08581,-25.33544,57.104504,0.08550358,34.682583,-11.055123,20.543169,-11.194479,14.819606,-10.2333355,12.54602,-9.753734,2.5643685,-6.2895117,2.9953322,-8.715193,-0.33120617,-2.9826326,0.7028815,blues
0.28838482,1506.8728757224978,2096.692972758199,3404.1862470091355,0.04541997474381284,-171.77327,120.29358,15.340433,21.107592,-5.385008,24.195364,-24.137547,18.544752,-22.348501,1.3194953,-20.763226,-4.981888,-17.108088,-7.879305,-15.300168,-9.34368,-8.911592,-8.512012,-14.329957,-19.929634,blues
0.3484747,798.4511724715967,1285.3625233974278,1454.4238167959686,0.025648171645398298,-346.96933,139.27304,24.14786,22.209932,18.703974,11.669042,9.0338125,6.945858,-2.0199184,5.4189277,1.674157,-2.3525531,3.1986165,0.68374157,-3.0975144,-2.1031153,-2.2083142,-4.58114,-4.737239,0.069204666,blues
0.35664198,2068.3584755845045,2034.1372405574825,4231.765697505801,0.10435170751160093,-95.41721,105.22088,-26.941366,60.809002,-4.836374,21.53419,-13.509193,12.124086,-20.229076,12.14219,-5.2252393,10.261721,-9.443687,3.877393,-10.177439,3.584853,-3.1131558,0.19068576,0.8431238,-3.417073,blues
0.26939112,1360.6411972395067,1567.5652250221772,2738.6387375833815,0.06909500676720805,-207.22331,132.83055,-15.4288435,60.970924,0.72987217,12.437647,1.1827993,-1.5466231,-17.879435,8.352729,-2.458161,-0.6033848,0.38596076,2.5995464,-5.1792665,-9.523479,-9.242836,-2.8550277,-1.4271617,-5.931978,blues
0.32903633,1171.8482269140313,1705.5192986171514,2344.2463815073957,0.045036675850734724,-305.65472,113.08634,12.114428,45.033703,17.762825,14.573329,4.1594296,0.21354468,-7.0269957,13.641992,8.929174,1.3030063,5.9612513,8.549223,1.1246064,0.60269326,0.054863054,-3.722265,-0.9949694,-1.8002894,blues
0.39091364,918.5851689491233,1437.7359095786944,1600.3266726181844,0.03231153023491879,-332.4127,128.06752,28.91122,41.81931,31.265142,23.322645,5.815549,9.009306,-3.8758545,3.7324317,-0.8626901,-0.43275908,1.5098416,-1.5679253,-0.83960545,2.1581993,-3.9001842,-4.1951447,-5.9234424,-3.4314253,blues
0.2647128,1324.2932181481012,1828.0392544027375,2710.269200442285,0.0514017032820959,-209.82616,124.46322,10.342454,47.010906,6.5081253,15.410518,-2.0051074,6.7065654,-21.557632,10.718406,-5.5236883,-2.1998053,-3.0348644,8.644537,-0.3037209,-0.6379484,-2.938427,-1.7045162,-1.7681892,-7.762181,blues
0.37753847,2301.609667012493,2367.518780747192,5187.578453541908,0.09782391966357308,-159.55165,69.79762,-4.3989916,76.84658,3.9188268,45.173176,-4.8550057,32.204823,-9.796016,7.8126516,-21.821104,9.690988,-2.5877128,3.3055792,-14.968879,10.235482,-4.0784125,-5.850137,-2.477926,6.646699,blues
0.36586052,1245.730096028976,1634.6687460656156,2518.210681463892,0.04881868414056458,-212.76222,139.04974,9.45337,35.447536,12.706967,20.415394,-5.5783195,10.880581,-8.735504,8.058369,0.1682009,2.6465144,-1.0293342,-1.4101665,-4.7076893,1.1358222,-9.46616,-2.1848645,-4.101649,-3.3491852,blues
0.36994368,1388.6351567802292,1773.0236397090016,2754.859418050319,0.05714703270011601,-130.551,139.95891,-1.2859415,39.319164,-6.3400025,19.773426,-11.211191,27.243547,-16.549047,7.0358586,-1.1956476,1.6025087,-6.6392903,4.9517307,-1.6352711,0.9533695,-4.846666,-5.9674067,-2.7893605,-6.4888234,blues
0.29283738,2816.2257386186943,2371.9694142121566,5613.621120939675,0.14628196297370458,-118.32657,74.870224,-19.865347,46.952423,-32.546906,23.825304,-26.34998,17.683983,-13.814811,11.937553,-17.884918,7.5342603,-22.892633,4.7668357,-12.79071,5.609002,-14.722139,6.6853604,-9.167726,-2.2377431,blues
0.27625698,1211.1697476044014,1367.0610231789638,2236.9217662412993,0.06844094402552205,-278.7974,160.02934,-28.409237,23.029352,-2.7001295,3.002462,-11.302443,-0.52039415,-11.356125,3.175123,-5.0798507,4.3481326,-4.080542,-0.15747589,-1.6724985,1.6318208,1.008241,-0.7667419,-3.837226,-3.543517,classical
0.2667467,1371.0629154476974,1440.8059277727236,2569.5706183838456,0.07953924074342614,-278.16617,147.91154,-31.566017,20.365543,-9.577174,-6.237151,-13.598538,-0.6613923,-7.2646203,1.0141226,-11.751263,-0.97136396,-2.217237,-0.57837665,1.8662416,5.1384726,2.631866,0.81787014,-1.6497765,-0.09922669,classical
0.19900845,1117.8503357890615,1944.5079022273617,1872.7391785092807,0.0422878752175174,-498.72476,145.6916,46.536053,15.265368,3.058496,-0.83696634,-5.2274528,-6.2116995,-3.8185883,0.07846043,2.7230508,2.221653,0.23647779,-0.46623445,-0.8813536,0.5830571,3.2881365,2.3161135,-2.57025,-4.819214,classical
0.18706386,794.9550523902033,1295.5050815080424,1007.680630075406,0.04502194811001547,-429.17325,175.17464,31.858988,4.3019767,1.0348898,-5.7714787,-9.490332,-11.280267,-10.573995,-8.665821,-6.329771,-1.6754116,0.8259348,-0.1823316,0.02300813,0.19850002,-1.8526939,-4.415913,-4.9651165,-4.612738,classical
0.30533168,1803.9121542515827,1898.3329302679663,3367.006915240719,0.1040197668938515,-166.3935,122.119415,-32.111504,16.683939,-5.3956738,-2.486983,-9.820252,-4.901547,-6.964921,-4.573856,-6.6452804,-5.491032,-5.3680086,-4.9627757,-2.783657,-3.1846383,-4.0766444,-3.5509346,-4.6437936,-1.1710165,classical
0.24485272,852.7957557019583,997.1589913136914,1401.0154777225928,0.050776340753093584,-338.83527,190.21205,-16.310833,3.6976738,-0.43751472,-8.890927,-10.380199,-16.367561,-13.282546,-10.782711,-8.636703,-8.278226,-4.6254177,-3.8015773,-4.546669,-3.6605127,-0.94601595,0.54338026,-0.2574973,-1.5533834,classical
0.23403248,1279.4349030215276,1370.5555042250276,2388.986482199826,0.06845076251933488,-324.59885,147.82327,-31.917374,27.392124,-4.4891806,-4.1733136,-12.580122,-5.148221,-7.7331667,0.82686955,-8.188447,-0.84069085,0.9933264,3.6642778,6.2187943,4.7259583,-0.0250196,-2.3285937,2.2291932,-0.5623915,classical
0.26682693,1213.971712394091,1539.592685889985,2163.887069949971,0.06057444230955143,-374.64365,153.85194,-21.576778,20.847727,7.007453,-3.944744,-2.518221,-2.812335,-4.2948475,-4.5090947,-5.7586894,-4.259094,-3.8445487,-4.5800066,-3.6321626,-2.286595,-3.1247065,-0.21333759,2.6322696,1.8168075,classical
0.2159014,2172.1382928954195,1883.3500660800648,4066.4529822542054,0.15196460508507348,-326.3294,85.930016,-42.962498,31.845888,-19.570034,9.995522,-16.445055,9.990251,-8.603289,25.507576,6.5389256,16.397541,3.4896808,9.59554,5.936186,9.291604,9.9684515,9.206622,2.8060148,-5.388985,classical
0.21736133,1171.4623081533855,1466.8463019068884,2235.3146865030453,0.06086408787703016,-412.97043,138.53778,-19.248438,34.16341,8.972399,-4.2915735,4.1621375,0.88062656,3.0791404,0.10465948,-4.064545,3.7917085,5.9261694,3.4929688,6.61774,6.735692,2.471732,-1.8739494,-0.06067534,2.717145,classical
0.21763048,789.4212072363385,898.0662077537447,1158.0633247534802,0.05208824258023975,-437.64792,170.98813,7.427472,-3.1004612,0.8014155,-11.131899,-12.522612,-6.897774,-5.842573,-8.446322,-8.475861,-8.339657,-7.3806133,-6.733986,-6.0853014,-7.059753,-6.654989,-4.2953014,-4.4014516,-4.9088974,classical
0.27080354,1633.7200727741772,1735.08282741662,3161.7170506453017,0.10895658110982212,-409.49994,116.79665,-16.184029,11.69095,0.71094686,5.9916253,-4.2529855,0.499475,0.43155774,12.591692,-1.1124172,-1.1502252,4.9588184,1.7653803,-3.9033592,3.4973884,2.8013725,3.1065204,0.6536707,-0.25586295,classical
0.29742563,1184.1325500713592,1304.7053015563476,2139.2479562427493,0.0682921560808198,-221.28014,173.32951,-37.45682,24.363495,-8.684726,3.389446,-12.84646,1.0835495,-15.326762,0.4285808,-9.62473,2.2923665,-4.490749,0.3568138,-1.4776033,1.8158643,0.22639921,-0.97255653,-0.49280596,-6.25842,classical
0.32016954,1474.6678518921715,1813.1150198377748,2809.641685397332,0.07402917754253674,-305.43152,135.93765,-11.767094,18.222662,10.368748,3.004951,-5.5947638,0.14868617,-1.3512247,-1.872999,-3.2113197,-6.7462416,-2.6940856,-5.5968056,-4.5311337,-4.791563,-5.366228,-2.623396,-5.8335986,-6.9248085,classical
0.25384057,1751.1195628510188,1929.7887817699857,3235.576103900812,0.09522957149071926,-367.07956,112.85553,-18.753593,10.180059,-1.6129136,3.799887,0.9236705,5.0653152,-5.3642,-9.513914,-8.492563,-1.7882502,1.2849102,-3.87963,-2.6461852,-1.0653992,-1.2799275,-2.502557,-2.570219,-4.0659056,classical
0.2705243,1216.1877859259905,1582.8265880943743,2560.00308149652,0.056246752344354216,-356.1059,139.81267,-6.2785773,43.177387,-8.851788,11.047903,-8.375142,4.41964,-8.284429,8.676265,-8.135021,3.4287343,-1.4394305,-0.4229745,-1.7279862,-0.2899192,-0.6608429,1.1603194,-0.61851084,-0.25403342,classical
0.2572901,1559.8689033036005,1616.1109335321537,2813.322147803074,0.09517254869972931,-234.3954,130.25943,-39.53586,19.339273,-6.798908,-5.1372623,-3.7139502,-4.0321894,-5.072199,-1.3705572,-7.7487736,-4.379882,0.47186285,0.7792005,5.4572897,8.772969,7.0460663,2.427168,-2.2901187,-0.24259968,classical
0.31951514,1702.2631838614686,1602.8332680694432,2820.9643220248286,0.11507495897545662,-108.03529,127.27288,-44.952217,31.243626,4.355783,-4.9459376,-15.877521,14.630619,-7.7887444,-1.2106036,2.8315265,17.271969,-4.0974774,1.6662339,0.66879386,4.612272,-9.870931,-3.2386677,-3.0979412,1.8738685,classical
0.23561576,1180.383444615394,1332.2220685520304,2154.494396661108,0.06596252960653519,-362.7193,143.92416,-19.001179,30.640106,1.0393186,0.25387093,-7.9749017,-3.8637397,-8.913078,3.266159,-4.428278,3.6454792,4.923277,3.2562823,6.3595176,6.078781,3.843203,-0.259983,1.1669884,1.8058417,classical
0.31916392,1016.183868647418,1152.0046399335154,1823.8689661579176,0.06112352269431554,-319.69293,166.0107,-11.939931,27.277546,7.825563,1.7427205,-7.855804,-2.3967838,-2.8984542,-2.516422,-11.373651,-4.6123676,-4.490787,-7.4394674,-5.582533,-1.8753818,-1.2871525,-1.4339162,-0.4989853,-4.0919285,classical
0.26722398,983.7246422989198,1404.0226621274082,1852.7297867423144,0.04421683161736272,-406.85068,163.10854,-2.4038246,32.417637,7.950084,9.626943,-5.4510407,9.500731,-3.0604405,10.1935425,-10.3524065,-5.395328,-8.049378,-2.0793872,0.38459465,3.412266,3.501278,7.38174,6.4344034,0.18975566,classical
0.29305202,1933.6896020784636,1740.491088391426,3573.9621474405453,0.11757193179621037,-203.62495,111.14587,-51.550125,39.457844,-10.56659,11.895779,-13.1620655,15.12684,-7.2787848,13.377411,-7.293883,3.8445091,-3.7725613,5.2925744,4.1011,6.639637,2.9888272,3.5486114,-3.3467355,-3.6867943,classical
0.30406466,1128.2526115022185,1375.7637047829373,2165.71897431482,0.054395966260634185,-429.05142,120.77974,-1.7062956,17.947567,7.7460113,-2.053645,-3.9377563,-2.5318341,-0.5894195,-0.81036675,-9.058843,-3.6803613,-0.97295856,-4.9998302,-3.8019254,-2.4010813,-1.8919696,-0.30765957,3.4116142,3.134485,classical
0.26147446,1372.6378004260011,1579.2133273157162,2737.714458562935,0.07290118365719257,-295.77457,134.53883,-22.429554,40.744114,-5.875274,9.255606,-11.864521,6.28614,-8.856302,4.393895,-9.372191,4.062893,1.6453907,5.135507,5.4291534,2.2682073,-1.8295352,-2.9274583,0.1395383,3.2019546,classical
0.2618308,1326.2034398354226,1326.4624260525256,2171.388118638905,0.09386497754204894,-160.64612,164.28023,-48.75534,1.6627675,-7.611216,-2.6623006,-11.043172,-6.996155,-8.0967455,1.2530884,-5.367457,-4.1397777,-5.426041,-1.6642476,-3.0940027,-1.2512342,-6.087149,-1.0280546,-4.122477,-1.506044,classical
0.2547534,1516.83111776797,1629.7564323591969,2974.121716846723,0.07877792983855375,-292.06036,127.762566,-29.894205,37.421577,-9.55017,5.1113796,-13.812787,7.028454,-7.0257545,6.49671,-9.902277,4.706312,0.36921716,1.4627023,3.4074342,6.0784817,0.9592065,-0.7609344,-2.1104586,0.7547232,classical
0.27397904,1369.4900886512166,1465.8630053127868,2655.0622643561487,0.07354051865815932,-309.24734,138.66975,-29.714157,33.622917,-0.35840052,5.222521,-6.3227067,3.271143,-6.699365,-0.69009113,-13.237818,-8.529128,-9.662936,-4.2906137,0.26337674,1.0320992,1.9013134,3.7142062,2.5517156,-4.9440265,classical
0.2192798,1054.5457141605525,1455.6441872916032,1947.0645346940255,0.04765745843000773,-482.58624,154.87569,-5.046086,29.73652,-1.8723483,8.219619,-4.7819743,9.6482,-3.3444357,4.5445914,-10.096141,-0.65602446,-2.455115,-0.1650638,1.8638192,3.4826074,3.3882217,1.1157247,1.2768743,-0.66182816,classical
0.2826413,1551.1980314673463,1651.166213432087,2840.958923198231,0.093266250362529,-197.1921,137.40402,-34.155983,25.362675,-5.2771716,-2.7751713,-9.498249,-7.608982,-7.6527653,-5.6661334,-4.3799357,-5.4246182,-3.5348737,-5.6587377,-1.889983,-2.8802083,-3.4831636,-4.029826,-7.297965,-4.188188,classical
0.28399318,1185.2101390744244,1525.3350634052297,2290.7714277298433,0.057628894165699926,-475.78644,141.4975,-8.478093,34.008007,0.525432,6.0504527,-0.008440318,9.539246,2.1636667,7.102912,-8.058456,-0.11179658,0.7685579,3.865519,5.3246274,4.671437,6.858609,5.388646,1.0648661,-6.4877434,classical
0.23614872,1176.4774630291588,1504.1278931635093,1903.2370042067307,0.06226149338942308,-171.10518,156.93056,-21.84982,5.3374166,-4.054869,-3.7208257,-8.906785,-4.9328876,-7.912198,-5.3971786,-9.334655,-6.601845,-7.792889,-1.3487049,-3.5482395,-2.8597074,-3.882558,0.29180315,-3.4363787,-0.922375,classical
0.26736128,1117.9923093935986,1701.5954395378842,1993.04533425174,0.04635726326856149,-413.4417,143.4787,31.304398,14.024495,1.5122486,-2.29459,-6.466148,-8.101449,-5.929848,-4.4745,-2.7983277,-0.81409097,-1.2142254,-2.3837614,-3.8034005,-3.5139325,-2.7050903,-2.3846362,0.61435884,2.655698,classical
0.22769299,1800.8886921601006,1781.0685018456504,3427.2432614921695,0.12435424521461717,-422.53925,89.84893,-18.736322,37.781487,5.9981837,4.15573,-1.9904107,12.1250725,4.162503,13.789372,2.8273523,5.892104,6.119676,8.145273,12.356001,7.094143,2.4174495,0.77960986,-3.415084,-0.7396515,classical
0.26904342,1218.0647279249802,1353.5246231305991,2294.5767927059164,0.0697996725154679,-300.8873,161.13882,-24.239801,27.949198,-2.8393195,2.3620005,-11.24193,0.20784742,-6.812557,6.0847764,-8.130869,-1.821876,-4.113843,-2.0505219,-1.5962065,0.645489,1.4499484,-0.22788101,-1.295409,-7.097514,classical
0.23422931,1526.6298823738111,1499.4393424163538,2916.000387452871,0.10894638498163187,-326.86108,127.402405,-30.606897,37.45817,-5.3008327,20.819963,-1.7748234,-4.6134753,-4.0446696,5.22409,-0.65307677,2.7940307,7.2353525,3.9756532,-2.3878357,1.4995844,0.59738886,-0.5956835,2.3412585,2.640535,classical
0.28991935,1952.4955106143582,1865.7376170361988,3779.826563859484,0.12342262120552977,-287.58456,101.764275,-35.35425,41.28776,-12.733185,17.278734,-13.967281,16.30398,-5.591362,13.657966,-8.786262,-0.052213665,-13.756944,6.473612,6.7043033,6.9816666,7.0264916,8.378774,-5.610244,1.3792199,classical
0.28609252,1170.0280758805013,1595.365293667557,2360.084027425319,0.04948709698859242,-449.52783,151.51984,-12.761743,44.26584,6.236342,4.0531883,-1.4831686,-1.6189016,-2.489429,-4.2912784,-9.667425,-1.3484272,0.13589485,3.716158,5.287183,1.2154151,-2.2874463,-4.1098404,-1.8113508,1.2297552,classical
0.24572761,1278.5133569479156,1311.7960809111605,2233.1580354553366,0.08173216357308585,-319.2237,143.68585,-31.17563,10.934251,-5.542383,-4.252719,-8.938604,-5.591286,-8.019123,2.334117,-4.466851,-0.3283142,0.9558236,1.1393197,-0.47240353,-1.3109199,0.14682613,1.4900678,3.6961036,3.0536337,classical
0.28318268,792.8812344356368,1205.2491316508836,1207.4997620903423,0.036572756549690645,-498.58624,177.52615,11.203656,27.644444,-2.8289657,5.101433,-6.598233,-1.0580013,-4.1484466,-3.051425,-9.910831,-8.571865,-9.189745,-11.929776,-9.185524,-10.897033,-8.852398,-3.9197474,-2.3840818,-2.3066583,classical
0.30326563,822.2358298355384,1136.1922404793333,1433.5151265226218,0.03944315545243619,-374.04013,172.47733,6.4304066,20.10182,5.9235954,1.5700655,-6.7008033,-1.2017304,-0.27616724,0.32039133,-6.5447874,-7.3096967,-7.3318076,-10.218973,-6.140097,-2.4273617,-2.6733167,-2.2876554,-1.1639209,-3.8167815,classical
0.31206843,1356.1549279503427,1494.6459667999225,2496.2028485716355,0.07683462333236658,-283.49792,159.58954,-29.536367,18.541332,-9.8674,-3.427704,-10.990824,-9.783078,-8.29711,-4.24838,-2.8697982,-5.977564,-4.0240083,-3.3468325,-3.3943365,-1.8657864,-0.44682303,1.90368,-0.11908238,-2.8040257,classical
0.2682407,1329.4383851552363,1415.7213924728874,2462.312617821926,0.07881720381380511,-368.4896,124.26804,-31.569784,17.594841,2.3217776,-5.949942,-11.803567,-5.5249557,-5.3942466,-1.3068023,-8.4288025,-3.6204925,2.2089229,-0.05731489,0.22986086,2.5185404,3.093887,4.8381605,6.2282634,8.7335205,classical
0.33390844,1525.1238505471106,1869.0562613142845,3325.680818137326,0.08068536107888631,-378.6697,126.48253,-18.821802,42.89233,-14.304485,25.352179,-14.63622,18.699448,-10.180535,21.11649,4.444667,18.222326,-10.287498,8.944004,1.1994978,6.2862873,2.5190606,4.399822,1.7030966,9.978045,classical
0.22226508,1494.4198208263688,1671.1959862716571,2781.813392727668,0.08590993269044857,-280.67957,122.71281,-14.394847,26.860964,1.3476541,5.995554,-13.109582,3.3747277,-11.556767,5.183155,-1.044058,2.7510886,0.054790877,1.3516469,1.5076045,-2.2068286,0.78717715,-3.9613605,-9.148158,-6.9350123,classical
0.31158686,2224.870163945009,2274.309912015473,4467.431319387336,0.10944642813951239,-98.323296,98.35693,-20.491762,18.818138,-2.0967207,2.6635702,-7.309946,-3.5869281,-7.986065,-1.9163095,-4.727487,0.62707585,-2.591273,-1.4705253,-3.1706498,0.6576264,-4.8163743,-2.217761,-3.80898,0.23378915,classical
0.2457934,1001.7383298167861,1151.3275533058668,1732.223786887326,0.057944596505220415,-369.0356,171.96292,-27.319443,6.0186634,-0.14774416,-10.68095,-11.92337,-10.19258,-11.356763,-10.497932,-8.368541,-9.795356,-5.0549626,-5.0844116,-3.0423617,-1.7251724,-1.8516258,-2.2625375,-1.2779157,-0.44549942,classical
0.2779581,1490.2753639425305,1600.1157444641121,2785.2940110208815,0.09004578439191802,-235.25372,141.10999,-34.670734,30.966612,-16.38002,23.110828,-11.030149,7.6386824,-19.011942,4.219428,-11.8276005,8.911826,-1.4316376,4.2881303,1.4751918,3.1715615,-1.3094326,2.9451778,-1.655027,-2.896193,classical
0.28272757,1415.261246316878,1448.7395037817366,2489.7662027805973,0.08737817514984532,-263.9663,142.1341,-51.38689,5.0243697,-20.273933,-17.125633,-16.070673,-20.307167,-15.036522,-9.735163,-8.405693,-11.790456,-6.8885202,-4.6036944,-2.044698,-2.372069,0.96717197,3.0130045,1.3621138,5.538544,classical
0.34680337,1878.382005168527,1964.6884089737725,3633.324175699681,0.11157585315158546,-85.28141,118.44719,-31.481365,20.285137,-4.4191337,6.912792,-10.956019,-1.6264211,-7.3651195,-3.016964,-4.439848,-1.4137579,-4.2535915,-4.1699905,-3.9743998,0.2809984,-3.3943694,1.6929934,-3.680549,-3.4332614,classical
